# Laturaivo text master (chronological)
# Source: GAME_TEXTS_PLAYER_FACING_CLEAN.txt
# Date: 2026-02-18
# NOTE: FLAVOR_TEXT_ENABLED=false => many flavor lines are hidden by default during gameplay.
# Columns:	ID	STATUS	PHASE	TEXT	PRIMARY_LOCATION	ALL_LOCATIONS
0292	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Torvin oluet on parhaita!	src/scenes/GameScene.ts:6392	src/scenes/GameScene.ts:6392
0293	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Salpausselän tornit näkyy!	src/scenes/GameScene.ts:6412	src/scenes/GameScene.ts:6412
0294	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Mäkihyppy on oikeaa urheilua!	src/scenes/GameScene.ts:6413	src/scenes/GameScene.ts:6413
0295	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Kuka hyppää ensin?	src/scenes/GameScene.ts:6414	src/scenes/GameScene.ts:6414
0296	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Tornit on Lahden symboli!	src/scenes/GameScene.ts:6415	src/scenes/GameScene.ts:6415
0297	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Janne Ahonen hyppäs tuolta!	src/scenes/GameScene.ts:6416	src/scenes/GameScene.ts:6416
0298	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Mikä tää neula on?!	src/scenes/GameScene.ts:6435	src/scenes/GameScene.ts:6435
0299	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Se on... vitamiinipiikki!	src/scenes/GameScene.ts:6436	src/scenes/GameScene.ts:6436
0300	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Kenen EPO-ruisku tää on?!	src/scenes/GameScene.ts:6437	src/scenes/GameScene.ts:6437
0301	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Tää on B-vitamiinia, luota muhun!	src/scenes/GameScene.ts:6438	src/scenes/GameScene.ts:6438
0302	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Piilota se nopeesti!	src/scenes/GameScene.ts:6439	src/scenes/GameScene.ts:6439
0303	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Radiomasto näkyy! Ollaan lähellä!	src/scenes/GameScene.ts:6460	src/scenes/GameScene.ts:6460
0304	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Suurin radiomasto Suomessa!	src/scenes/GameScene.ts:6461	src/scenes/GameScene.ts:6461
0305	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Masto on 150m korkea!	src/scenes/GameScene.ts:6462	src/scenes/GameScene.ts:6462
0306	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Näkyy kauas Salpausselälle!	src/scenes/GameScene.ts:6463	src/scenes/GameScene.ts:6463
0307	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	SALPAUSSELÄN KISAT ALKAA!	src/scenes/GameScene.ts:6479	src/scenes/GameScene.ts:6479
0308	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Pujotellaan stadionille!	src/scenes/GameScene.ts:6480	src/scenes/GameScene.ts:6480
0309	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Kaikki kilpailuun!	src/scenes/GameScene.ts:6481	src/scenes/GameScene.ts:6481
0310	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Salpausselkä 2001 vibes!	src/scenes/GameScene.ts:6482	src/scenes/GameScene.ts:6482
0311	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Maailmancup-tunnelmaa!	src/scenes/GameScene.ts:6483	src/scenes/GameScene.ts:6483
0312	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	BENSA-PÄÄT TULEE!	src/scenes/GameScene.ts:6508	src/scenes/GameScene.ts:6508
0313	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Kuka viritti tän Corollan?!	src/scenes/GameScene.ts:6509	src/scenes/GameScene.ts:6509
0314	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Bassot soi, latu tärisee!	src/scenes/GameScene.ts:6510	src/scenes/GameScene.ts:6510
0315	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Lahden parkkipaikka-rallii!	src/scenes/GameScene.ts:6511	src/scenes/GameScene.ts:6511
0316	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Tää Bemari on tuunattu!	src/scenes/GameScene.ts:6512	src/scenes/GameScene.ts:6512
0317	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Se oli vaan proteiinijuoma!	src/scenes/GameScene.ts:6540	src/scenes/GameScene.ts:6540
0318	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Kaikki käyttää, mä jäin vaan kiinni!	src/scenes/GameScene.ts:6541	src/scenes/GameScene.ts:6541
0319	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Norjalaiset lavasti tän!	src/scenes/GameScene.ts:6563	src/scenes/GameScene.ts:6563
0320	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Ruotsalaiset haluu meidät ulos!	src/scenes/GameScene.ts:6564	src/scenes/GameScene.ts:6564
0321	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	WADA vihaa suomalaisia!	src/scenes/GameScene.ts:6565	src/scenes/GameScene.ts:6565
0322	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Media liioittelee!	src/scenes/GameScene.ts:6566	src/scenes/GameScene.ts:6566
0323	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Suomi-neito itkee!	src/scenes/GameScene.ts:6567	src/scenes/GameScene.ts:6567
0324	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	EI TOIMI BOSSILLA	src/scenes/GameScene.ts:6645	src/scenes/GameScene.ts:6645
0325	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Back.easeOut	src/scenes/GameScene.ts:6672	src/scenes/GameScene.ts:6672 | src/scenes/VictoryCutsceneScene.ts:144 | src/scenes/VictoryUIScene.ts:96 | src/scenes/VictoryUIScene.ts:104
0326	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	TAUKO	src/scenes/UIScene.ts:68	src/scenes/UIScene.ts:68
0327	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	Napauta jatkaaksesi	src/scenes/UIScene.ts:69	src/scenes/UIScene.ts:69
0328	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	UIScene	src/scenes/UIScene.ts:73	src/main.ts:658 | src/scenes/GameCompleteUIScene.ts:502 | src/scenes/GameOverUIScene.ts:204 | src/scenes/GameOverUIScene.ts:252 | src/scenes/GameScene.ts:683 | src/scenes/GameScene.ts:5380 | src/scenes/UIScene.ts:73 | src/scenes/UIScene.ts:1123 | src/scenes/VictoryCutsceneScene.ts:498 | src/scenes/VictoryCutsceneScene.ts:526 | src/scenes/VictoryUIScene.ts:381 | src/scenes/VictoryUIScene.ts:418
0329	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🆕 🪓 X = Kirves AVATTU!	src/scenes/UIScene.ts:161	src/scenes/UIScene.ts:161
0330	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🆕 😤 V = LATURAIVO AVATTU!	src/scenes/UIScene.ts:167	src/scenes/UIScene.ts:167
0331	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🆕 💶 POWER-UPIT AVATTU!	src/scenes/UIScene.ts:173	src/scenes/UIScene.ts:173
0332	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, -50%) scale(1)	src/scenes/UIScene.ts:195	src/scenes/UIScene.ts:195 | src/scenes/UIScene.ts:1406 | src/scenes/UIScene.ts:3360 | src/scenes/UIScene.ts:3405
0333	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, -50%) scale(0.8)	src/scenes/UIScene.ts:199	src/scenes/UIScene.ts:199 | src/scenes/UIScene.ts:1412 | src/scenes/UIScene.ts:1465 | src/scenes/UIScene.ts:1644 | src/scenes/UIScene.ts:1737 | src/scenes/UIScene.ts:1775 | src/scenes/UIScene.ts:3366
0334	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#top-hud-bar > div:last-child	src/scenes/UIScene.ts:544	src/scenes/UIScene.ts:544
0335	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	${...}px	src/scenes/UIScene.ts:559	src/main.ts:554 | src/main.ts:555 | src/scenes/GameCompleteUIScene.ts:153 | src/scenes/GameCompleteUIScene.ts:169 | src/scenes/UIScene.ts:559 | src/scenes/UIScene.ts:560 | src/scenes/UIScene.ts:567 | src/scenes/UIScene.ts:568 | src/scenes/UIScene.ts:572 | src/scenes/UIScene.ts:573 | src/scenes/UIScene.ts:577 | src/scenes/UIScene.ts:578 | src/scenes/UIScene.ts:588 | src/scenes/UIScene.ts:596 | src/scenes/UIScene.ts:607 | src/scenes/UIScene.ts:618 | src/scenes/UIScene.ts:657 | src/scenes/UIScene.ts:658
0336	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	top left	src/scenes/UIScene.ts:564	src/scenes/UIScene.ts:564
0337	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	bottom left	src/scenes/UIScene.ts:569	src/scenes/UIScene.ts:569
0338	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	bottom right	src/scenes/UIScene.ts:574	src/scenes/UIScene.ts:574
0339	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	top right	src/scenes/UIScene.ts:579	src/scenes/UIScene.ts:579
0340	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, -50%)	src/scenes/UIScene.ts:784	src/scenes/UIScene.ts:784
0341	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🤫 tästä ei puhuta	src/scenes/UIScene.ts:848	src/scenes/UIScene.ts:848
0342	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#mobile-movement-controls, #mobile-attack-controls, #mobile-center-controls	src/scenes/UIScene.ts:906	src/scenes/UIScene.ts:906
0343	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	MYKISTETTY	src/scenes/UIScene.ts:1137	src/scenes/UIScene.ts:1137
0344	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-clickable-red-700 px-3 py-2 flex items-center gap-2 opacity-90 hover:opacity-100 transition-opacity cursor-pointer	src/scenes/UIScene.ts:1138	src/scenes/UIScene.ts:1138
0345	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	ÄÄNI	src/scenes/UIScene.ts:1141	src/scenes/UIScene.ts:1141
0346	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-clickable-gray-700 px-3 py-2 flex items-center gap-2 opacity-70 hover:opacity-100 transition-opacity cursor-pointer	src/scenes/UIScene.ts:1142	src/scenes/UIScene.ts:1142
0347	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translateX(-50%) scale(1.1)	src/scenes/UIScene.ts:1332	src/scenes/UIScene.ts:1332
0348	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translateX(-50%) scale(1)	src/scenes/UIScene.ts:1335	src/scenes/UIScene.ts:1335
0349	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translateX(-50%) scale(0.8)	src/scenes/UIScene.ts:1341	src/scenes/UIScene.ts:1341
0350	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	VAIHE 1	src/scenes/UIScene.ts:1350	src/scenes/UIScene.ts:1350
0351	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	VAIHE 2 - VAARALLISEMPI!	src/scenes/UIScene.ts:1350	src/scenes/UIScene.ts:1350
0352	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	VAIHE 3 - RAIVOISA!	src/scenes/UIScene.ts:1350	src/scenes/UIScene.ts:1350
0353	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	VAIHE ${...}	src/scenes/UIScene.ts:1351	src/scenes/UIScene.ts:1351
0354	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	RYNNÄKKÖ!	src/scenes/UIScene.ts:1369	src/scenes/UIScene.ts:1369
0355	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	COMBO!	src/scenes/UIScene.ts:1373	src/scenes/UIScene.ts:1373
0356	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-red-600 px-8 py-4 flex flex-col items-center gap-2	src/scenes/UIScene.ts:1390	src/scenes/UIScene.ts:1390
0357	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	bossAttackWarningPulse 0.12s infinite	src/scenes/UIScene.ts:1391	src/scenes/UIScene.ts:1391
0358	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-orange-600 px-8 py-4 flex flex-col items-center gap-2	src/scenes/UIScene.ts:1393	src/scenes/UIScene.ts:1393
0359	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	bossAttackWarningPulse 0.15s infinite	src/scenes/UIScene.ts:1394	src/scenes/UIScene.ts:1394 | src/scenes/UIScene.ts:3349
0360	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, -50%) scale(1.2)	src/scenes/UIScene.ts:1399	src/scenes/UIScene.ts:1399 | src/scenes/UIScene.ts:1732 | src/scenes/UIScene.ts:1770 | src/scenes/UIScene.ts:3353
0361	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#ff0000	src/scenes/UIScene.ts:1418	src/entities/Boss.ts:632 | src/scenes/GameScene.ts:4479 | src/scenes/GameScene.ts:5510 | src/scenes/GameScene.ts:5704 | src/scenes/UIScene.ts:1418 | src/scenes/UIScene.ts:1456
0362	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#ff8800	src/scenes/UIScene.ts:1418	src/scenes/GameScene.ts:4480 | src/scenes/GameScene.ts:5513 | src/scenes/UIScene.ts:1418
0363	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#dc2626	src/scenes/UIScene.ts:1422	src/scenes/UIScene.ts:1422
0364	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	${...}xl	src/scenes/UIScene.ts:1450	src/scenes/UIScene.ts:1450
0365	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, -50%) scale(1.5)	src/scenes/UIScene.ts:1452	src/scenes/UIScene.ts:1452
0366	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#ff6600	src/scenes/UIScene.ts:1458	src/scenes/UIScene.ts:1458
0367	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#ffaa00	src/scenes/UIScene.ts:1460	src/scenes/UIScene.ts:1460
0368	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-red-700 h-4 transition-all duration-100	src/scenes/UIScene.ts:1473	src/scenes/UIScene.ts:1473 | src/scenes/UIScene.ts:2534
0369	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-yellow-500 px-6 py-4 flex flex-col items-center gap-2	src/scenes/UIScene.ts:1530	src/scenes/UIScene.ts:1530
0370	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#000	src/scenes/UIScene.ts:1531	src/scenes/UIScene.ts:1531 | src/scenes/UIScene.ts:1537
0371	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-yellow-900 text-lg font-bold	src/scenes/UIScene.ts:1532	src/scenes/UIScene.ts:1532
0372	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-cyan-400 px-6 py-4 flex flex-col items-center gap-2	src/scenes/UIScene.ts:1536	src/scenes/UIScene.ts:1536
0373	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-cyan-900 text-lg font-bold	src/scenes/UIScene.ts:1538	src/scenes/UIScene.ts:1538
0374	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-blue-500 px-6 py-4 flex flex-col items-center gap-2	src/scenes/UIScene.ts:1542	src/scenes/UIScene.ts:1542
0375	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#fff	src/scenes/UIScene.ts:1543	src/scenes/UIScene.ts:1543 | src/scenes/UIScene.ts:1549
0376	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-green-300 text-lg font-bold	src/scenes/UIScene.ts:1544	src/scenes/UIScene.ts:1544
0377	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	1px 1px 0px #000	src/scenes/UIScene.ts:1545	src/scenes/UIScene.ts:1545 | src/scenes/UIScene.ts:1551
0378	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-gray-800 px-6 py-4 flex flex-col items-center gap-2	src/scenes/UIScene.ts:1548	src/scenes/UIScene.ts:1548
0379	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-yellow-300 text-lg font-bold	src/scenes/UIScene.ts:1550	src/scenes/UIScene.ts:1550
0380	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	powerupNotificationPopBig 1.2s ease-out forwards	src/scenes/UIScene.ts:1556	src/scenes/UIScene.ts:1556
0381	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translateX(0)	src/scenes/UIScene.ts:1577	src/scenes/UIScene.ts:1577
0382	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	powerupSlideIn 0.3s ease-out forwards	src/scenes/UIScene.ts:1578	src/scenes/UIScene.ts:1578
0383	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	opacity 0.3s ease, transform 0.3s ease	src/scenes/UIScene.ts:1579	src/scenes/UIScene.ts:1579
0384	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	opacity 0.5s ease, transform 0.5s ease	src/scenes/UIScene.ts:1582	src/scenes/UIScene.ts:1582
0385	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translateX(-30px) scale(0.9)	src/scenes/UIScene.ts:1584	src/scenes/UIScene.ts:1584
0386	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	powerupPulse 0.3s infinite	src/scenes/UIScene.ts:1613	src/scenes/UIScene.ts:1613
0387	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	ESPOOLAISET POIS LADULTA!	src/scenes/UIScene.ts:1636	src/scenes/UIScene.ts:1636
0388	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	LAHTELAISET POIS LADULTA!	src/scenes/UIScene.ts:1636	src/scenes/UIScene.ts:1636
0389	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, -50%) scale(1.3)	src/scenes/UIScene.ts:1640	src/scenes/UIScene.ts:1640
0390	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	rageEdgeGlowPulse 0.3s infinite	src/scenes/UIScene.ts:1651	src/scenes/UIScene.ts:1651
0391	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	0 0 10px #ff0000	src/scenes/UIScene.ts:1667	src/scenes/UIScene.ts:1667
0392	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🏆 MEGA-ESPOOLAINEN	src/scenes/UIScene.ts:1700	src/scenes/UIScene.ts:1700
0393	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🏆 MEGA-LAHTELAINEN	src/scenes/UIScene.ts:1700	src/scenes/UIScene.ts:1700
0394	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	⚠️ BOSS TITLE	src/scenes/UIScene.ts:1701	src/scenes/UIScene.ts:1701
0395	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	⚠️ ESPOOLAINEN UHKA	src/scenes/UIScene.ts:1701	src/scenes/UIScene.ts:1701
0396	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	⚠️ LAHTELAINEN UHKA	src/scenes/UIScene.ts:1701	src/scenes/UIScene.ts:1701
0397	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	JETI	src/scenes/UIScene.ts:1702	src/LevelManager.ts:32 | src/LevelManager.ts:33 | src/scenes/UIScene.ts:1702
0398	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, 0) scale(1.1)	src/scenes/UIScene.ts:1708	src/scenes/UIScene.ts:1708
0399	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translate(-50%, 0) scale(0.8)	src/scenes/UIScene.ts:1720	src/scenes/UIScene.ts:1720
0400	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	BOSSI VOITETTU!	src/scenes/UIScene.ts:1730	src/scenes/UIScene.ts:1730
0401	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	PÄÄBOSSI VOITETTU!	src/scenes/UIScene.ts:1730	src/scenes/UIScene.ts:1730
0402	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	VOLTTI TÄYDELLINEN!	src/scenes/UIScene.ts:1765	src/scenes/UIScene.ts:1765
0403	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	healthCriticalPulse 0.5s infinite	src/scenes/UIScene.ts:2536	src/scenes/UIScene.ts:2536 | src/scenes/UIScene.ts:3252
0404	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-orange-500 h-4 transition-all duration-100	src/scenes/UIScene.ts:2540	src/scenes/UIScene.ts:2540 | src/scenes/UIScene.ts:3160 | src/scenes/UIScene.ts:3190
0405	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-red-500 h-4 transition-all duration-100	src/scenes/UIScene.ts:2546	src/scenes/UIScene.ts:2546 | src/scenes/UIScene.ts:2589 | src/scenes/UIScene.ts:3169 | src/scenes/UIScene.ts:3188
0406	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	criticalHealthGlowPulse 1.5s ease-in-out infinite	src/scenes/UIScene.ts:2561	src/scenes/UIScene.ts:2561
0407	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-orange-400 h-4 transition-all duration-100	src/scenes/UIScene.ts:2594	src/scenes/UIScene.ts:2594
0408	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-yellow-400 h-4 transition-all duration-100	src/scenes/UIScene.ts:2599	src/scenes/UIScene.ts:2599 | src/scenes/UIScene.ts:2898
0409	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	scale(1.15)	src/scenes/UIScene.ts:2674	src/scenes/UIScene.ts:2674
0410	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#4ade80	src/scenes/UIScene.ts:2675	src/scenes/UIScene.ts:2675 | src/scenes/UIScene.ts:2896 | src/scenes/UIScene.ts:2991
0411	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	translateY(-15px)	src/scenes/UIScene.ts:2681	src/scenes/UIScene.ts:2681
0412	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	${...}m	src/scenes/UIScene.ts:2719	src/scenes/UIScene.ts:2719 | src/scenes/UIScene.ts:2868
0413	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#fbbf24	src/scenes/UIScene.ts:2726	src/scenes/UIScene.ts:2726 | src/scenes/UIScene.ts:2900 | src/scenes/UIScene.ts:2928
0414	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#c084fc	src/scenes/UIScene.ts:2730	src/scenes/UIScene.ts:2730
0415	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#67e8f9	src/scenes/UIScene.ts:2734	src/scenes/UIScene.ts:2734
0416	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#22c55e	src/scenes/UIScene.ts:2767	src/scenes/UIScene.ts:2767 | src/scenes/UIScene.ts:2769
0417	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	VALMIS!	src/scenes/UIScene.ts:2768	src/scenes/UIScene.ts:2768
0418	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#a855f7	src/scenes/UIScene.ts:2788	src/scenes/UIScene.ts:2788
0419	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#d8b4fe	src/scenes/UIScene.ts:2790	src/scenes/UIScene.ts:2790
0420	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	ILMALENTO x${...}	src/scenes/UIScene.ts:2818	src/scenes/UIScene.ts:2818
0421	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-yellow-300 text-2xl font-bold	src/scenes/UIScene.ts:2827	src/scenes/UIScene.ts:2827
0422	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-orange-400 text-xl font-bold	src/scenes/UIScene.ts:2834	src/scenes/UIScene.ts:2834
0423	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-purple-300 text-xl font-bold	src/scenes/UIScene.ts:2841	src/scenes/UIScene.ts:2841
0424	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	text-purple-400 text-lg font-bold	src/scenes/UIScene.ts:2848	src/scenes/UIScene.ts:2848
0425	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-green-400 h-4 transition-all duration-100	src/scenes/UIScene.ts:2894	src/scenes/UIScene.ts:2894
0426	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-cyan-400 h-4 transition-all duration-100	src/scenes/UIScene.ts:2902	src/scenes/UIScene.ts:2902
0427	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#22d3ee	src/scenes/UIScene.ts:2904	src/scenes/UIScene.ts:2904 | src/scenes/UIScene.ts:2931 | src/scenes/UIScene.ts:2993
0428	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	game-pixel-container-progress-fill-green-500 h-4 transition-all duration-100	src/scenes/UIScene.ts:2906	src/scenes/UIScene.ts:2906
0429	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	${...} km/h	src/scenes/UIScene.ts:2921	src/scenes/UIScene.ts:2921
0430	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	#a5b4fc	src/scenes/UIScene.ts:2934	src/scenes/UIScene.ts:2934
0431	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	${...}s ILMASSA	src/scenes/UIScene.ts:2947	src/scenes/UIScene.ts:2947
0432	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	🔄 VOLTTI!	src/scenes/UIScene.ts:2985	src/scenes/UIScene.ts:2985
0433	ACTIVE_OR_CONTEXTUAL	07_GAMEPLAY_CORE	rotate(${...}deg) scale(${...})	src/scenes/UIScene.ts:2987	src/scenes/UIScene.ts:2987
